"Time","Redis","PostgreSQL","rails_2","rails_1","Gitaly"
1712906760000,1330900992,2410975232,6763773952,6763786240,5782286336
1712906790000,1330900992,2410975232,6763773952,6763786240,5782286336
1712906820000,1330900992,2410975232,6763773952,6763786240,5782286336
1712906850000,1330900992,2410975232,6763773952,6763786240,5782286336
1712906880000,1330900992,2410975232,6763773952,6763786240,5782286336
1712906910000,1330900992,2410975232,6763773952,6763786240,5782286336
1712906940000,1330900992,2410975232,6763773952,6763786240,5782286336
1712906970000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907000000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907030000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907060000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907090000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907120000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907150000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907180000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907210000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907240000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907270000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907300000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907330000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907360000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907390000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907420000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907450000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907480000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907510000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907540000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907570000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907600000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907630000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907660000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907690000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907720000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907750000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907780000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907810000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907840000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907870000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907900000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907930000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907960000,1330900992,2410975232,6763773952,6763786240,5782286336
1712907990000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908020000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908050000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908080000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908110000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908140000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908170000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908200000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908230000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908260000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908290000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908320000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908350000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908380000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908410000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908440000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908470000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908500000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908530000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908560000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908590000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908620000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908650000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908680000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908710000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908740000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908770000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908800000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908830000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908860000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908890000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908920000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908950000,1330900992,2410975232,6763773952,6763786240,5782286336
1712908980000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909010000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909040000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909070000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909100000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909130000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909160000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909190000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909220000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909250000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909280000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909310000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909340000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909370000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909400000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909430000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909460000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909490000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909520000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909550000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909580000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909610000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909640000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909670000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909700000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909730000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909760000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909790000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909820000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909850000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909880000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909910000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909940000,1330900992,2410975232,6763773952,6763786240,5782286336
1712909970000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910000000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910030000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910060000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910090000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910120000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910150000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910180000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910210000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910240000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910270000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910300000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910330000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910360000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910390000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910420000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910450000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910480000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910510000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910540000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910570000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910600000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910630000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910660000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910690000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910720000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910750000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910780000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910810000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910840000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910870000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910900000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910930000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910960000,1330900992,2410975232,6763773952,6763786240,5782286336
1712910990000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911020000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911050000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911080000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911110000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911140000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911170000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911200000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911230000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911260000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911290000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911320000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911350000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911380000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911410000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911440000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911470000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911500000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911530000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911560000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911590000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911620000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911650000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911680000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911710000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911740000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911770000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911800000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911830000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911860000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911890000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911920000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911950000,1330900992,2410975232,6763773952,6763786240,5782286336
1712911980000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912010000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912040000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912070000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912100000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912130000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912160000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912190000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912220000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912250000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912280000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912310000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912340000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912370000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912400000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912430000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912460000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912490000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912520000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912550000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912580000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912610000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912640000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912670000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912700000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912730000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912760000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912790000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912820000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912850000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912880000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912910000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912940000,1330900992,2410975232,6763773952,6763786240,5782286336
1712912970000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913000000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913030000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913060000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913090000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913120000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913150000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913180000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913210000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913240000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913270000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913300000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913330000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913360000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913390000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913420000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913450000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913480000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913510000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913540000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913570000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913600000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913630000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913660000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913690000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913720000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913750000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913780000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913810000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913840000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913870000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913900000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913930000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913960000,1330900992,2410975232,6763773952,6763786240,5782286336
1712913990000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914020000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914050000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914080000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914110000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914140000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914170000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914200000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914230000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914260000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914290000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914320000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914350000,1330900992,2410975232,6763773952,6763786240,5782286336
1712914380000,1330900992,2410975232,6763773952,6763786240,5782286336
